Manufacturer,MfrPartName,TChar,Capacitance,VoltageRatedDC,Volume,Package,C_Cv,V_Cv,C0,Cr,Vr,Cr_n,Er,Ce,EnergyDensity
TDK,CGA6P3X7S1H685K250AB Equiv. C3225X7S1H685K for Auto,X7S,6.8μF,50,2.24E-08,1210,[7.08007e-06 7.19967e-06 7.21739e-06 7.20593e-06 7.18317e-06 7.13179e-06 7.04732e-06 6.90639e-06 6.67759e-06 6.35879e-06 5.91102e-06 5.24369e-06 3.70864e-06 2.59927e-06 1.71853e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],7.08E-06,1.72E-06,50,0.242727826,0.003851796,3.08E-06,171955.1889
TDK,CGA6P3X7S1H685M250AB Equiv. C3225X7S1H685M for Auto,X7S,6.8μF,50,2.24E-08,1210,[7.08007e-06 7.19967e-06 7.21739e-06 7.20593e-06 7.18317e-06 7.13179e-06 7.04732e-06 6.90639e-06 6.67759e-06 6.35879e-06 5.91102e-06 5.24369e-06 3.70864e-06 2.59927e-06 1.71853e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25 35 50],7.08E-06,1.72E-06,50,0.242727826,0.003851796,3.08E-06,171955.1889
TDK,CGA6P3X7T0E107M250AB Equiv. C3225X7T0E107M for Auto,X7T,100μF,2.5,2.32E-08,1210,[9.9138e-05 9.471e-05 8.0725e-05 7.1926e-05],[0 1 2 2.5],9.91E-05,7.19E-05,2.5,0.72551393,0.000266482,8.53E-05,11486.30807
TDK,CGA6P3X8R1C106K250AB Equiv. C3225X8R1C106K for Auto,X8R,10μF,16,2.24E-08,1210,[1e-05 1.01024e-05 1.01077e-05 1.00901e-05 1.00552e-05 9.98193e-06 9.86664e-06 9.68065e-06 9.38718e-06 8.9825e-06 8.4206e-06 7.58529e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16],1.00E-05,7.59E-06,16,0.758529,0.001121636,8.76E-06,50073.04992
TDK,CGA6P3X8R1C106K250AD Equiv. C3225X8R1C106K for Auto,X8R,10μF,16,2.24E-08,1210,[1e-05 1.01024e-05 1.01077e-05 1.00901e-05 1.00552e-05 9.98193e-06 9.86664e-06 9.68065e-06 9.38718e-06 8.9825e-06 8.4206e-06 7.58529e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16],1.00E-05,7.59E-06,16,0.758529,0.001121636,8.76E-06,50073.04992
TDK,CGA6P3X8R1C106K250AE Equiv. C3225X8R1C106K for Auto,X8R,10μF,16,2.24E-08,1210,[1e-05 1.01024e-05 1.01077e-05 1.00901e-05 1.00552e-05 9.98193e-06 9.86664e-06 9.68065e-06 9.38718e-06 8.9825e-06 8.4206e-06 7.58529e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16],1.00E-05,7.59E-06,16,0.758529,0.001121636,8.76E-06,50073.04992
TDK,CGA6P3X8R1C106M250AB Equiv. C3225X8R1C106M for Auto,X8R,10μF,16,2.24E-08,1210,[1e-05 1.01024e-05 1.01077e-05 1.00901e-05 1.00552e-05 9.98193e-06 9.86664e-06 9.68065e-06 9.38718e-06 8.9825e-06 8.4206e-06 7.58529e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16],1.00E-05,7.59E-06,16,0.758529,0.001121636,8.76E-06,50073.04992
TDK,CGA6P3X8R1C106M250AD Equiv. C3225X8R1C106M for Auto,X8R,10μF,16,2.24E-08,1210,[1e-05 1.01024e-05 1.01077e-05 1.00901e-05 1.00552e-05 9.98193e-06 9.86664e-06 9.68065e-06 9.38718e-06 8.9825e-06 8.4206e-06 7.58529e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16],1.00E-05,7.59E-06,16,0.758529,0.001121636,8.76E-06,50073.04992
TDK,CGA6P3X8R1C106M250AE Equiv. C3225X8R1C106M for Auto,X8R,10μF,16,2.24E-08,1210,[1e-05 1.01024e-05 1.01077e-05 1.00901e-05 1.00552e-05 9.98193e-06 9.86664e-06 9.68065e-06 9.38718e-06 8.9825e-06 8.4206e-06 7.58529e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16],1.00E-05,7.59E-06,16,0.758529,0.001121636,8.76E-06,50073.04992
TDK,CGA6P3X8R1E475K250AB Equiv. C3225X8R1E475K for Auto,X8R,4.7μF,25,2.24E-08,1210,[4.7e-06 4.77507e-06 4.78484e-06 4.78348e-06 4.77811e-06 4.76373e-06 4.73818e-06 4.69344e-06 4.6182e-06 4.50971e-06 4.3506e-06 4.0956e-06 3.35891e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-06,3.36E-06,25,0.714661702,0.001251857,4.01E-06,55886.46613
TDK,CGA6P3X8R1E475K250AD Equiv. C3225X8R1E475K for Auto,X8R,4.7μF,25,2.24E-08,1210,[4.7e-06 4.77507e-06 4.78484e-06 4.78348e-06 4.77811e-06 4.76373e-06 4.73818e-06 4.69344e-06 4.6182e-06 4.50971e-06 4.3506e-06 4.0956e-06 3.35891e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-06,3.36E-06,25,0.714661702,0.001251857,4.01E-06,55886.46613
TDK,CGA6P3X8R1E475K250AE Equiv. C3225X8R1E475K for Auto,X8R,4.7μF,25,2.24E-08,1210,[4.7e-06 4.77507e-06 4.78484e-06 4.78348e-06 4.77811e-06 4.76373e-06 4.73818e-06 4.69344e-06 4.6182e-06 4.50971e-06 4.3506e-06 4.0956e-06 3.35891e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-06,3.36E-06,25,0.714661702,0.001251857,4.01E-06,55886.46613
TDK,CGA6P3X8R1E475M250AB Equiv. C3225X8R1E475M for Auto,X8R,4.7μF,25,2.24E-08,1210,[4.7e-06 4.77507e-06 4.78484e-06 4.78348e-06 4.77811e-06 4.76373e-06 4.73818e-06 4.69344e-06 4.6182e-06 4.50971e-06 4.3506e-06 4.0956e-06 3.35891e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-06,3.36E-06,25,0.714661702,0.001251857,4.01E-06,55886.46613
TDK,CGA6P3X8R1E475M250AD Equiv. C3225X8R1E475M for Auto,X8R,4.7μF,25,2.24E-08,1210,[4.7e-06 4.77507e-06 4.78484e-06 4.78348e-06 4.77811e-06 4.76373e-06 4.73818e-06 4.69344e-06 4.6182e-06 4.50971e-06 4.3506e-06 4.0956e-06 3.35891e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-06,3.36E-06,25,0.714661702,0.001251857,4.01E-06,55886.46613
TDK,CGA6P3X8R1E475M250AE Equiv. C3225X8R1E475M for Auto,X8R,4.7μF,25,2.24E-08,1210,[4.7e-06 4.77507e-06 4.78484e-06 4.78348e-06 4.77811e-06 4.76373e-06 4.73818e-06 4.69344e-06 4.6182e-06 4.50971e-06 4.3506e-06 4.0956e-06 3.35891e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-06,3.36E-06,25,0.714661702,0.001251857,4.01E-06,55886.46613
TDK,CGA6P3X8R2A684K250AB Equiv. C3225X8R2A684K for Auto,X8R,680nF,100,2.24E-08,1210,[6.8e-07 6.99171e-07 6.98789e-07 6.94776e-07 6.82879e-07 6.56252e-07 6.17589e-07 5.48673e-07 4.30894e-07 3.35749e-07],[0 4 6.3 10 16 25 35 50 75 100],6.80E-07,3.36E-07,100,0.493748529,0.002358976,4.72E-07,105311.4073
TDK,CGA6P3X8R2A684K250AD Equiv. C3225X8R2A684K for Auto,X8R,680nF,100,2.24E-08,1210,[6.8e-07 6.99171e-07 6.98789e-07 6.94776e-07 6.82879e-07 6.56252e-07 6.17589e-07 5.48673e-07 4.30894e-07 3.35749e-07],[0 4 6.3 10 16 25 35 50 75 100],6.80E-07,3.36E-07,100,0.493748529,0.002358976,4.72E-07,105311.4073
TDK,CGA6P3X8R2A684K250AE Equiv. C3225X8R2A684K for Auto,X8R,680nF,100,2.24E-08,1210,[6.8e-07 6.99171e-07 6.98789e-07 6.94776e-07 6.82879e-07 6.56252e-07 6.17589e-07 5.48673e-07 4.30894e-07 3.35749e-07],[0 4 6.3 10 16 25 35 50 75 100],6.80E-07,3.36E-07,100,0.493748529,0.002358976,4.72E-07,105311.4073
TDK,CGA6P3X8R2A684M250AB Equiv. C3225X8R2A684M for Auto,X8R,680nF,100,2.24E-08,1210,[6.8e-07 6.99171e-07 6.98789e-07 6.94776e-07 6.82879e-07 6.56252e-07 6.17589e-07 5.48673e-07 4.30894e-07 3.35749e-07],[0 4 6.3 10 16 25 35 50 75 100],6.80E-07,3.36E-07,100,0.493748529,0.002358976,4.72E-07,105311.4073
TDK,CGA6P3X8R2A684M250AD Equiv. C3225X8R2A684M for Auto,X8R,680nF,100,2.24E-08,1210,[6.8e-07 6.99171e-07 6.98789e-07 6.94776e-07 6.82879e-07 6.56252e-07 6.17589e-07 5.48673e-07 4.30894e-07 3.35749e-07],[0 4 6.3 10 16 25 35 50 75 100],6.80E-07,3.36E-07,100,0.493748529,0.002358976,4.72E-07,105311.4073
TDK,CGA6P3X8R2A684M250AE Equiv. C3225X8R2A684M for Auto,X8R,680nF,100,2.24E-08,1210,[6.8e-07 6.99171e-07 6.98789e-07 6.94776e-07 6.82879e-07 6.56252e-07 6.17589e-07 5.48673e-07 4.30894e-07 3.35749e-07],[0 4 6.3 10 16 25 35 50 75 100],6.80E-07,3.36E-07,100,0.493748529,0.002358976,4.72E-07,105311.4073
TDK,CGA7K1X7R3A102K130KA Equiv. C4520X7R3A102K for Auto,X7R,1nF,1000,1.35E-08,1808,[1e-09 1.01776e-09 1.01975e-09 1.02058e-09 1.01975e-09 1.01175e-09 1.00463e-09 9.71495e-10 9.41022e-10 8.94896e-10 8.25918e-10 7.8148e-10 7.36813e-10 6.28753e-10 4.34937e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],1.00E-09,4.35E-10,1000,0.434937,0.000378412,7.57E-10,28030.51121
TDK,CGA7K1X7R3A102M130KA Equiv. C4520X7R3A102M for Auto,X7R,1nF,1000,1.35E-08,1808,[1e-09 1.01776e-09 1.01975e-09 1.02058e-09 1.01975e-09 1.01175e-09 1.00463e-09 9.71495e-10 9.41022e-10 8.94896e-10 8.25918e-10 7.8148e-10 7.36813e-10 6.28753e-10 4.34937e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],1.00E-09,4.35E-10,1000,0.434937,0.000378412,7.57E-10,28030.51121
TDK,CGA7K1X7R3A471K130KA Equiv. C4520X7R3A471K for Auto,X7R,470pF,1000,1.35E-08,1808,[4.7e-10 4.73782e-10 4.73726e-10 4.6958e-10 4.65649e-10 4.4773e-10 4.31399e-10 3.92537e-10 3.48819e-10 3.26549e-10 2.76584e-10 2.26087e-10 2.02529e-10 1.83359e-10],[0 25 50 100 125 200 250 350 450 500 630 800 900 1000],4.70E-10,1.83E-10,1000,0.390125532,0.00013808,2.76E-10,10228.1744
TDK,CGA7K1X7R3A471M130KA Equiv. C4520X7R3A471M for Auto,X7R,470pF,1000,1.35E-08,1808,[4.7e-10 4.73782e-10 4.73726e-10 4.6958e-10 4.65649e-10 4.4773e-10 4.31399e-10 3.92537e-10 3.48819e-10 3.26549e-10 2.76584e-10 2.26087e-10 2.02529e-10 1.83359e-10],[0 25 50 100 125 200 250 350 450 500 630 800 900 1000],4.70E-10,1.83E-10,1000,0.390125532,0.00013808,2.76E-10,10228.1744
TDK,CGA7K1X7R3D102K130KA Equiv. C4520X7R3D102K for Auto,X7R,1nF,2000,1.35E-08,1808,[1e-09 1.01776e-09 1.01975e-09 1.02058e-09 1.01975e-09 1.01175e-09 1.00463e-09 9.71495e-10 9.41022e-10 8.94896e-10 8.25918e-10 7.8148e-10 7.36813e-10 6.28753e-10 4.34937e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],1.00E-09,4.35E-10,1000,0.434937,0.000378412,7.57E-10,28030.51121
TDK,CGA7K1X7R3D102K130KE Equiv. C4520X7R3D102K for Auto,X7R,1nF,2000,1.35E-08,1808,[1e-09 1.01776e-09 1.01975e-09 1.02058e-09 1.01975e-09 1.01175e-09 1.00463e-09 9.71495e-10 9.41022e-10 8.94896e-10 8.25918e-10 7.8148e-10 7.36813e-10 6.28753e-10 4.34937e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],1.00E-09,4.35E-10,1000,0.434937,0.000378412,7.57E-10,28030.51121
TDK,CGA7K1X7R3D102M130KA Equiv. C4520X7R3D102M for Auto,X7R,1nF,2000,1.35E-08,1808,[1e-09 1.01776e-09 1.01975e-09 1.02058e-09 1.01975e-09 1.01175e-09 1.00463e-09 9.71495e-10 9.41022e-10 8.94896e-10 8.25918e-10 7.8148e-10 7.36813e-10 6.28753e-10 4.34937e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],1.00E-09,4.35E-10,1000,0.434937,0.000378412,7.57E-10,28030.51121
TDK,CGA7K1X7R3D102M130KE Equiv. C4520X7R3D102M for Auto,X7R,1nF,2000,1.35E-08,1808,[1e-09 1.01776e-09 1.01975e-09 1.02058e-09 1.01975e-09 1.01175e-09 1.00463e-09 9.71495e-10 9.41022e-10 8.94896e-10 8.25918e-10 7.8148e-10 7.36813e-10 6.28753e-10 4.34937e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],1.00E-09,4.35E-10,1000,0.434937,0.000378412,7.57E-10,28030.51121
TDK,CGA7K1X7R3D471K130KA Equiv. C4520X7R3D471K for Auto,X7R,470pF,2000,1.35E-08,1808,[4.7e-10 4.72857e-10 4.72369e-10 4.67723e-10 4.63677e-10 4.45382e-10 4.28875e-10 3.90109e-10 3.46919e-10 3.24928e-10 2.75545e-10 2.25553e-10 2.02198e-10 1.83211e-10],[0 25 50 100 125 200 250 350 450 500 630 800 900 1000],4.70E-10,1.83E-10,1000,0.389810638,0.000137563,2.75E-10,10189.83246
TDK,CGA7K1X7R3D471M130KA Equiv. C4520X7R3D471M for Auto,X7R,470pF,2000,1.35E-08,1808,[4.7e-10 4.72857e-10 4.72369e-10 4.67723e-10 4.63677e-10 4.45382e-10 4.28875e-10 3.90109e-10 3.46919e-10 3.24928e-10 2.75545e-10 2.25553e-10 2.02198e-10 1.83211e-10],[0 25 50 100 125 200 250 350 450 500 630 800 900 1000],4.70E-10,1.83E-10,1000,0.389810638,0.000137563,2.75E-10,10189.83246
TDK,CGA8K1X7R3D222K130KA Equiv. C4532X7R3D222K for Auto,X7R,2.2nF,2000,2.16E-08,1812,[2.2e-09 2.24192e-09 2.24399e-09 2.24408e-09 2.23683e-09 2.19127e-09 2.15444e-09 2.00262e-09 1.87318e-09 1.68734e-09 1.44039e-09 1.30354e-09 1.1826e-09 9.44268e-10 6.13457e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],2.20E-09,6.13E-10,1000,0.278844091,0.000650789,1.30E-09,30129.1361
TDK,CGA8K1X7R3D222K130KE Equiv. C4532X7R3D222K for Auto,X7R,2.2nF,2000,2.16E-08,1812,[2.2e-09 2.24192e-09 2.24399e-09 2.24408e-09 2.23683e-09 2.19127e-09 2.15444e-09 2.00262e-09 1.87318e-09 1.68734e-09 1.44039e-09 1.30354e-09 1.1826e-09 9.44268e-10 6.13457e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],2.20E-09,6.13E-10,1000,0.278844091,0.000650789,1.30E-09,30129.1361
TDK,CGA8K1X7R3D222M130KA Equiv. C4532X7R3D222M for Auto,X7R,2.2nF,2000,2.16E-08,1812,[2.2e-09 2.24192e-09 2.24399e-09 2.24408e-09 2.23683e-09 2.19127e-09 2.15444e-09 2.00262e-09 1.87318e-09 1.68734e-09 1.44039e-09 1.30354e-09 1.1826e-09 9.44268e-10 6.13457e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],2.20E-09,6.13E-10,1000,0.278844091,0.000650789,1.30E-09,30129.1361
TDK,CGA8K1X7R3D222M130KE Equiv. C4532X7R3D222M for Auto,X7R,2.2nF,2000,2.16E-08,1812,[2.2e-09 2.24192e-09 2.24399e-09 2.24408e-09 2.23683e-09 2.19127e-09 2.15444e-09 2.00262e-09 1.87318e-09 1.68734e-09 1.44039e-09 1.30354e-09 1.1826e-09 9.44268e-10 6.13457e-10],[0 10 25 50 100 125 200 250 350 450 500 630 800 900 1000],2.20E-09,6.13E-10,1000,0.278844091,0.000650789,1.30E-09,30129.1361
TDK,CGA8L1X7R3A472K160KA Equiv. C4532X7R3A472K for Auto,X7R,4.7nF,1000,2.59E-08,1812,[4.7e-09 4.76601e-09 4.75748e-09 4.67955e-09 4.61481e-09 4.34309e-09 4.10868e-09 3.57436e-09 3.01939e-09 2.75739e-09 2.2187e-09 1.72973e-09 1.51599e-09 1.34763e-09],[0 25 50 100 125 200 250 350 450 500 630 800 900 1000],4.70E-09,1.35E-09,1000,0.286729787,0.001144303,2.29E-09,44147.48831
TDK,CGA8L1X7R3A472M160KA Equiv. C4532X7R3A472M for Auto,X7R,4.7nF,1000,2.59E-08,1812,[4.7e-09 4.76601e-09 4.75748e-09 4.67955e-09 4.61481e-09 4.34309e-09 4.10868e-09 3.57436e-09 3.01939e-09 2.75739e-09 2.2187e-09 1.72973e-09 1.51599e-09 1.34763e-09],[0 25 50 100 125 200 250 350 450 500 630 800 900 1000],4.70E-09,1.35E-09,1000,0.286729787,0.001144303,2.29E-09,44147.48831
TDK,CGA8L2X7R1E475K160KA Equiv. C4532X7R1E475K for Auto,X7R,4.7μF,25,2.59E-08,1812,[4.7e-06 4.7535e-06 4.7632e-06 4.76199e-06 4.75647e-06 4.74064e-06 4.71071e-06 4.65716e-06 4.5656e-06 4.43048e-06 4.23031e-06 3.91291e-06 3.07616e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-06,3.08E-06,25,0.654502128,0.001193161,3.82E-06,46032.42792
TDK,CGA8L2X7R1E475M160KA Equiv. C4532X7R1E475M for Auto,X7R,4.7μF,25,2.59E-08,1812,[4.7e-06 4.7535e-06 4.7632e-06 4.76199e-06 4.75647e-06 4.74064e-06 4.71071e-06 4.65716e-06 4.5656e-06 4.43048e-06 4.23031e-06 3.91291e-06 3.07616e-06],[0 1.25 2 2.5 3.15 4 5 6.3 8 10 12.5 16 25],4.70E-06,3.08E-06,25,0.654502128,0.001193161,3.82E-06,46032.42792
TDK,CGA8L3X7T2E684K160KA Equiv. C4532X7T2E684K for Auto,X7T,680nF,250,2.59E-08,1812,[6.8e-07 6.82157e-07 6.85858e-07 6.89415e-07 6.89684e-07 6.8766e-07 6.7965e-07 6.59436e-07 6.44771e-07 6.10253e-07 5.75935e-07 5.25888e-07 4.76586e-07 4.19039e-07 3.6084e-07 3.15447e-07 2.52374e-07 2.09972e-07],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250],6.80E-07,2.10E-07,250,0.308782353,0.009885595,3.16E-07,381388.7048
TDK,CGA8L3X7T2E684M160KA Equiv. C4532X7T2E684M for Auto,X7T,680nF,250,2.59E-08,1812,[6.8e-07 6.82157e-07 6.85858e-07 6.89415e-07 6.89684e-07 6.8766e-07 6.7965e-07 6.59436e-07 6.44771e-07 6.10253e-07 5.75935e-07 5.25888e-07 4.76586e-07 4.19039e-07 3.6084e-07 3.15447e-07 2.52374e-07 2.09972e-07],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250],6.80E-07,2.10E-07,250,0.308782353,0.009885595,3.16E-07,381388.7048
TDK,CGA8L4X7T2W334K160KA Equiv. C4532X7T2W334K for Auto,X7T,330nF,450,2.59E-08,1812,[3.3e-07 3.33942e-07 3.34854e-07 3.36299e-07 3.36765e-07 3.36791e-07 3.35712e-07 3.32122e-07 3.28536e-07 3.21606e-07 3.10879e-07 2.96521e-07 2.80235e-07 2.58809e-07 2.33068e-07 2.10082e-07 1.74051e-07 1.47755e-07 1.28175e-07 1.01583e-07 9.18455e-08],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 450],3.30E-07,9.18E-08,450,0.278319697,0.014275149,1.41E-07,550738.763
TDK,CGA8L4X7T2W334M160KA Equiv. C4532X7T2W334M for Auto,X7T,330nF,450,2.59E-08,1812,[3.3e-07 3.33942e-07 3.34854e-07 3.36299e-07 3.36765e-07 3.36791e-07 3.35712e-07 3.32122e-07 3.28536e-07 3.21606e-07 3.10879e-07 2.96521e-07 2.80235e-07 2.58809e-07 2.33068e-07 2.10082e-07 1.74051e-07 1.47755e-07 1.28175e-07 1.01583e-07 9.18455e-08],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 450],3.30E-07,9.18E-08,450,0.278319697,0.014275149,1.41E-07,550738.763
TDK,CGA8M1X7R3A103K200KA Equiv. C4532X7R3A103K for Auto,X7R,10nF,1000,3.17E-08,1812,[1e-08 1.01596e-08 1.01017e-08 9.75145e-09 9.48485e-09 8.45099e-09 7.62675e-09 6.01615e-09 4.72805e-09 4.21695e-09 3.28295e-09 2.50985e-09 2.19027e-09 1.94489e-09],[0 25 50 100 125 200 250 350 450 500 630 800 900 1000],1.00E-08,1.94E-09,1000,0.194489,0.001810252,3.62E-09,57141.79788
TDK,CGA8M1X7R3A103M200KA Equiv. C4532X7R3A103M for Auto,X7R,10nF,1000,3.17E-08,1812,[1e-08 1.01596e-08 1.01017e-08 9.75145e-09 9.48485e-09 8.45099e-09 7.62675e-09 6.01615e-09 4.72805e-09 4.21695e-09 3.28295e-09 2.50985e-09 2.19027e-09 1.94489e-09],[0 25 50 100 125 200 250 350 450 500 630 800 900 1000],1.00E-08,1.94E-09,1000,0.194489,0.001810252,3.62E-09,57141.79788
TDK,CGA8M1X7T2J224K200KC Equiv. C4532X7T2J224K for Auto,X7T,220nF,630,3.17E-08,1812,[2.2e-07 2.22591e-07 2.23108e-07 2.24048e-07 2.24456e-07 2.24674e-07 2.2445e-07 2.23195e-07 2.2187e-07 2.19216e-07 2.15528e-07 2.09175e-07 2.0159e-07 1.907e-07 1.76807e-07 1.63314e-07 1.3987e-07 1.20979e-07 1.06207e-07 8.54387e-08 7.13167e-08 5.88793e-08],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 500 630],2.20E-07,5.89E-08,630,0.267633182,0.01800509,9.07E-08,568342.4825
TDK,CGA8M1X7T2J224K200KE Equiv. C4532X7T2J224K for Auto,X7T,220nF,630,3.31E-08,1812,[2.2e-07 2.22591e-07 2.23108e-07 2.24048e-07 2.24456e-07 2.24674e-07 2.2445e-07 2.23195e-07 2.2187e-07 2.19216e-07 2.15528e-07 2.09175e-07 2.0159e-07 1.907e-07 1.76807e-07 1.63314e-07 1.3987e-07 1.20979e-07 1.06207e-07 8.54387e-08 7.13167e-08 5.88793e-08],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 500 630],2.20E-07,5.89E-08,630,0.267633182,0.01800509,9.07E-08,543631.9398
TDK,CGA8M1X7T2J224M200KC Equiv. C4532X7T2J224M for Auto,X7T,220nF,630,3.17E-08,1812,[2.2e-07 2.22591e-07 2.23108e-07 2.24048e-07 2.24456e-07 2.24674e-07 2.2445e-07 2.23195e-07 2.2187e-07 2.19216e-07 2.15528e-07 2.09175e-07 2.0159e-07 1.907e-07 1.76807e-07 1.63314e-07 1.3987e-07 1.20979e-07 1.06207e-07 8.54387e-08 7.13167e-08 5.88793e-08],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 500 630],2.20E-07,5.89E-08,630,0.267633182,0.01800509,9.07E-08,568342.4825
TDK,CGA8M1X7T2J224M200KE Equiv. C4532X7T2J224M for Auto,X7T,220nF,630,3.31E-08,1812,[2.2e-07 2.22591e-07 2.23108e-07 2.24048e-07 2.24456e-07 2.24674e-07 2.2445e-07 2.23195e-07 2.2187e-07 2.19216e-07 2.15528e-07 2.09175e-07 2.0159e-07 1.907e-07 1.76807e-07 1.63314e-07 1.3987e-07 1.20979e-07 1.06207e-07 8.54387e-08 7.13167e-08 5.88793e-08],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250 300 400 500 630],2.20E-07,5.89E-08,630,0.267633182,0.01800509,9.07E-08,543631.9398
TDK,CGA8M3X7R1H475K200KB Equiv. C4532X7R1H475K for Auto,X7R,4.7μF,50,3.17E-08,1812,[4.7e-06 4.63257e-06 4.5873e-06 4.47418e-06 4.27737e-06 3.85216e-06 3.07729e-06 2.17424e-06 1.5714e-06 1.36939e-06 1.05062e-06],[0 1 2 4 6.3 10 16 25 35 40 50],4.70E-06,1.05E-06,50,0.22353617,0.00231357,1.85E-06,73029.35956
TDK,CGA8N2X7R2A155K230KA Equiv. C4532X7R2A155K for Auto,X7R,1.5μF,100,3.60E-08,1812,[1.5e-06 1.51656e-06 1.51251e-06 1.49322e-06 1.43619e-06 1.31249e-06 1.14414e-06 8.89269e-07 5.92043e-07 4.22149e-07],[0 4 6.3 10 16 25 35 50 75 100],1.50E-06,4.22E-07,100,0.281432667,0.003656977,7.31E-07,101582.6832
TDK,CGA8N2X7R2A155M230KA Equiv. C4532X7R2A155M for Auto,X7R,1.5μF,100,3.60E-08,1812,[1.5e-06 1.51656e-06 1.51251e-06 1.49322e-06 1.43619e-06 1.31249e-06 1.14414e-06 8.89269e-07 5.92043e-07 4.22149e-07],[0 4 6.3 10 16 25 35 50 75 100],1.50E-06,4.22E-07,100,0.281432667,0.003656977,7.31E-07,101582.6832
TDK,CGA8N2X7R2A225K230KA Equiv. C4532X7R2A225K for Auto,X7R,2.2μF,100,3.60E-08,1812,[2.2e-06 2.21924e-06 2.20903e-06 2.20704e-06 2.19572e-06 2.15748e-06 2.0634e-06 1.86563e-06 1.74182e-06 1.46818e-06 1.22029e-06 9.32505e-07 7.2635e-07 5.48054e-07],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100],2.20E-06,5.48E-07,100,0.249115455,0.004979542,9.96E-07,138320.6208
TDK,CGA8N2X7R2A225M230KA Equiv. C4532X7R2A225M for Auto,X7R,2.2μF,100,3.60E-08,1812,[2.2e-06 2.21924e-06 2.20903e-06 2.20704e-06 2.19572e-06 2.15748e-06 2.0634e-06 1.86563e-06 1.74182e-06 1.46818e-06 1.22029e-06 9.32505e-07 7.2635e-07 5.48054e-07],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100],2.20E-06,5.48E-07,100,0.249115455,0.004979542,9.96E-07,138320.6208
TDK,CGA8N3X7R1C226M230KB Equiv. C4532X7R1C226M for Auto,X7R,22μF,16,3.60E-08,1812,[2.2e-05 2.16473e-05 2.11545e-05 2.03034e-05 1.95068e-05 1.70247e-05 1.51412e-05 1.30886e-05 1.08247e-05 8.42595e-06],[0 1 2 3.15 4 6.3 8 10 12.5 16],2.20E-05,8.43E-06,16,0.382997727,0.001636533,1.28E-05,45459.25338
TDK,CGA8N3X7R2E334K230KA Equiv. C4532X7R2E334K for Auto,X7R,330nF,250,3.60E-08,1812,[3.3e-07 3.36519e-07 3.36389e-07 3.37101e-07 3.37034e-07 3.36455e-07 3.33655e-07 3.25744e-07 3.16557e-07 2.97776e-07 2.78957e-07 2.51689e-07 2.19729e-07 1.81694e-07 1.45251e-07 1.1824e-07 8.43266e-08 6.42594e-08],[0 1 2 4 6.3 10 16 25 30 40 50 65 80 100 125 150 200 250],3.30E-07,6.43E-08,250,0.194725455,0.003822044,1.22E-07,106167.8838
